bin,ERR598942,ERR598952,ERR598987,ERR598995,ERR599065,ERR599070,ERR599087,ERR599099,ERR599108,ERR599147
NP-52,12750399.530207004,81364.18915634727,12562.324729479938,311126.79455048323,435462.1222375258,11273.767347322815,83429.76588956636,13515.569564157264,165334.31536412475,13066.001734902835
NP-53,702351.3125858486,204350.41132390453,5382.052094618811,35328.276856035634,1060388.8750225608,5305.995346059776,10340.499626986772,5827.120402291009,408102.62717499404,5030.482260890951
NP-54,766.4910114227691,172.70279826907498,24258639.95887301,4154.831595999565,408.43380230330735,24623550.588644143,3118.725388951306,24660779.358839422,4828.783280430439,24608983.38963666
NP-55,3020.3958299704673,474.92840269290826,49319690.17194974,20756.84528766898,919.8050416614244,49908338.93085814,6288.637060310186,50147600.729835525,6380.199923131277,50036155.34809779
NP-56,10128.609918692451,1037.9774823474145,19029.96284307741,493823.49235538923,3745.863353047158,19187.765603263942,97636.78215017225,17829.388123742712,1286.3957865619482,19649.764683565798
NP-57,8969804.97228888,191267.74048749602,18135.808060408177,25726.607773626118,999638.5120255228,17021.577904570673,61629.65796239181,17436.834054370418,363869.43856140284,17072.516228034186
NP-58,14406042.403221268,372381.4709583406,15055.267467898813,165431.16280914884,1980636.2018545966,14907.010410571853,308116.8234304121,13311.447384584217,770706.6721790364,15282.94667220539
NP-59,5022.318657488967,193.30862261422675,911307.6233122913,6384.524500863529,1776.9909080936511,919500.739670487,8834.498855115256,924670.8744875436,1298.1096228395681,928243.940465037
NP-6,48299.66446390192,6527.1718333199515,104341.82396692915,156205.49725568097,34904.96712105976,107615.54187235716,406787.64100580604,109900.02151924957,16514.769170295538,108600.60298485386
NP-60,414122.3707470115,21498.96854188579,41348.56385775368,6925218.557629786,114864.37460569631,39933.15350231171,1365539.775733184,40145.95202556419,41949.807765179015,41984.50282304616
NP-63,5207134.640581575,45706.384269871036,102.11731697221234,36767.89301300674,230831.69919293642,100.41932841932841,5125.036848405621,67.21926726116669,89147.6452001987,211.80330088761468
NP-64,16534191.3688176,9978.393798232177,908.6645578827515,29698.752896246606,51041.70103217285,999.7304093567252,17567.79205772487,964.0472549713966,19635.15138389695,781.0030013380449
NP-65,7041475.079372336,2893.745511607147,342.4030866525902,101715.21205562816,13775.053440799013,143.7197851199801,196121.87444062147,181.09340200937248,5948.897253679472,199.2894408054434
NP-68,6146.906812715606,363.44138564373685,58631.457791486864,70557.04524551248,1600.5374837115182,58985.56513924856,47848.976570200466,57502.09659776201,601.7887486018512,61242.946762558415
NP-69,1653.637989434599,278.7573543596246,183277.3931403772,9950.946134663238,1861.753878186126,188159.2982723929,6685.050064772103,194437.03095684282,1151.180094711346,188865.36464035427
NP-7,14283.197776696954,5822.963899678879,30640.46496601754,59010.88305603988,27608.57976824269,31426.477018939695,60241.37356152982,31647.78579076181,11051.415595513903,32411.93052942213
NP-72,9123.420675634594,946.2736456158918,750744.6918616777,54283.9529916572,6244.345433217034,762240.9499165164,12562.819764979324,772740.9821886586,2290.7083109254354,760073.2586553767
NP-73,5201144.180885306,12399.924971460354,194.48314625520496,1564317.3519362924,71901.78813468566,194.8781650485106,3537790.9825338926,241.42670927258837,27421.583309752048,106.70667537072306
NP-75,1754334.3837324653,2030532.0853298511,4247.8739613959315,26248.0656290653,10824765.363953186,3492.067889301843,10008.911191446165,4857.377933370909,4179104.085913966,4180.594433592352
NP-77,340.93967688142556,154.16666666666669,375922.42812283494,1384.1087781135368,304.62280701754383,374192.2301330378,517.8511903417918,376915.11579966784,55.5,379801.44535320386
NP-79,4239.812922112918,92.0392213263847,3494069.6212880043,4577.142867127803,482.167153883336,3539768.577693123,2288.3226520962926,3553756.5871570497,1512.1420419138178,3554980.3466295623
NP-8,6482.172491857302,7891.837134931836,8304.803751432095,10051.462814860497,39971.05372209514,8423.838810666526,20356.867145396216,8517.000126932739,14038.02466484727,9050.79004680545
NP-80,2319.443885060839,126.24179620034539,3822854.022264235,3748.2656471551904,646.8000773395206,3824545.4843333205,3026.027009272085,3865092.3244889695,958.9980031417202,3853262.77916752
NP-81,454.7694950580831,64.23130579340497,5279550.29752488,1369.8738292264654,220.1331824442287,5304655.046556949,498.1340100402555,5328665.962200028,911.4143252514964,5325132.129167286
NP-85,351.9023589052425,67.23546511627903,36960.37318492886,1247.1885448906746,12.64755827698053,36440.08858062418,327.26799353165177,39335.91761500622,51.581525720134564,39561.19459241855
NP-86,3544.7942245538234,721.4400615953427,33664.53067279326,7993.519437174256,4014.1043688412155,32716.94708512239,4948.059003552704,33382.76085931614,1431.2785414509815,35598.06890999755
NP-87,5225.09200294883,693.6137938158072,27039.558883648664,13976.462969000513,3736.007485437701,26562.808350011324,10308.872687395811,24485.481329558108,1752.1117869048935,26713.839761207957
NP-89,21646.062183290436,6453.982559724943,1259.7876941098184,23188.069424508103,40082.37803606374,778.389137468359,14664.607445913967,1461.6640609213403,15225.847816596532,1024.736955544767
NP-9,19471.953826420267,2681.2489862098337,2642.208972291275,60178.46224140429,14672.46796742304,2786.588007637469,23503.969822730793,2722.878626606772,4851.930763687089,2832.9359757901507
NP-90,12121.764708658275,2386.0936971903407,3855.0474420501487,57489.8040666084,14356.578223433551,4610.454833717407,114049.57696255053,3735.572362849942,5163.511411290072,4009.1945091573443
NP-91,16613.714931430593,518.9352654151146,5685.105449238138,312124.28327322303,2772.0182571034416,6142.295784792676,16034.199352203388,5072.7566534502275,817.8542839605057,4915.173969467536
NP-92,2823.5526174977663,626.456299808,5899.455833262698,71341.4260187316,4386.751050081637,6443.649623817902,154344.71621946205,8166.594348111722,1879.479533652363,6425.873106223447
NP-931,1117646.6559820706,275.652183088054,8173519.19200229,2315737.7445973204,1277.8125704862755,8216567.7600153545,1335763.9848046603,8224098.644080148,1522.8530291594052,8220379.763276016
NP-932,4002.7536684985776,1655.0786189391174,11021423.17668315,36611.3756692696,7245.436355328067,11122551.476442788,23797.483401089918,11148772.875113089,5741.681868901424,11149597.937087012
NP-936,543.6008564155957,86.89413998111597,3478768.8326958558,1310.6884845189277,619.1868893972083,3544699.6352177146,1053.651382918347,3544116.7337582037,815.8215427262842,3529619.5498481807
NP-937,1716.244025302674,75.86830170008655,21474156.798700646,1023.1659194527914,347.5761463256041,21607883.610909164,779.6720385482997,21793864.588451248,3674.699854519567,21774387.05790862
NP-939,81074.5050458897,149635.136619923,1327399.2635626048,18029423.118875172,750929.9230210002,1349781.3017275487,1868924.5231741127,1344191.6363871242,282455.76431569754,1356938.2119688985
NP-94,19754.684855670264,1539.0174963061884,3270.881277318018,252094.51161515107,9924.251287791883,3264.6299330603865,20260.42478733698,3132.4093272115915,3629.3993034573773,2953.7862264243927
NP-942,1048.9104886109515,25.777777777777775,4058476.7116434854,1680.9452270794059,318.8242549706107,4093702.3882160503,971.5367260443614,4111168.1189766903,1258.312739760487,4077704.811717717
NP-944,221909.77916689878,133405.89007165018,5700.081064646788,54238759.93560755,730627.434626908,7064.81416726865,58342828.43924292,8251.390646088938,284755.93489724066,6554.021268122036
NP-945,10566253.685935818,5172.218202408943,11599.71523628513,132599.4155089914,26444.847459466786,12397.820930133325,28300.96088011701,11885.443588523058,10196.331949436817,13442.144524971258
NP-946,11650082.00403679,28947.448386008873,3635.6467392111012,366805.5495045859,166242.32280318183,3697.2788581178256,271219.7394486623,3419.8648520320594,62873.96285979452,4138.734621011205
NP-948,5562.973135572965,132.8603904308363,4134606.134536337,17461.885803685385,156.2072126979712,4152315.527021862,2348.5557594901825,4217932.869418834,1186.9286230266848,4197389.936129894
NP-949,1869.2331707169817,21.676470588235293,3476178.0046405126,5789.654680402983,559.0607449333472,3549723.29935455,3663.143371871775,3530695.734680564,707.1987082696351,3566164.248206079
NP-95,4512.226622744012,1190.5573937610775,14042.443772453806,77376.17215532988,5795.796434706879,12148.38974472488,16221.823746454427,12049.408431670043,2193.1828954475977,14800.541446869647
NP-951,14181201.968618402,1826.3799566816895,10191.231268135263,1072932.8876663174,17158.135717724228,11408.78499142956,1311059.7586621786,10061.536035181958,5323.274186559959,11074.509963865934
NP-952,1067.711561987541,212.59430105556243,354261.48888390133,2524.3100085828996,511.39758213395186,356953.0887264596,557.5927525225176,366049.2911223335,211.35090353058814,350858.1504926068
NP-954,3440.8404306117814,43.8098206528656,2011367.7463014275,7636.710845075189,130.98797250859107,2060502.6164423707,5900.928412307568,2045211.0827198052,462.22816410391624,2054897.8072330153
NP-955,70450.39902212442,6608.881315073245,14130068.864285907,906555.2380568114,39332.629192867746,14226305.868995408,1526376.8745029853,14396170.420253508,15714.858558556467,14321071.130884694
NP-956,4580193.473622895,2917.5895328461233,3256.1342117883387,77875.22907821201,17823.938295145537,3951.2422395866574,96785.37138239815,4118.404569313359,7301.486694181676,3568.140030660146
NP-96,48988.43404447232,22124.333869235827,62678.4041667356,68165.63680175332,107090.74089375618,68008.62403801508,831151.8710167834,68801.88715448428,43560.79411179724,64171.87417362687
