bin,SRR3961906,SRR3961935,SRR3961936,SRR3962293,SRR3962508,SRR3962771,SRR3965585,SRR3965586,SRR3967905,SRR3968062,SRR3968063,SRR3968770,SRR3968777
deep-0285,0.0,0.001688801101370073,0.002618548104265929,0.001721995542517691,0.006698640038802466,0.005251737308049051,0.007272187350951742,0.007548241201238795,0.0,0.002654657699673985,0.0,0.0,0.0
deep-0286,0.0009974566546245268,0.0005944571003183094,0.0006797493979484236,0.0006279053069231633,0.0017030916927726954,0.0012221116779135598,0.003536304025059002,0.0019265677640476755,0.010799026031377015,0.0036971723072159214,0.006942068565137414,0.0066258762538829495,0.0018914388755668819
deep-0293,0.03796229893104706,0.04219839209804966,0.22617894026703841,0.20214139597141703,0.041680306060547526,0.19111974854518626,0.03145650080169619,0.014592702301036528,0.027753305671729674,0.010620885465646315,0.16766340880098568,0.06465185460159142,0.2770044769085365
deep-0296,0.017866321102506636,0.03567755291586469,0.021343836610584418,0.021425838264606575,0.030050190284722725,0.03328592997668587,0.041850576929319226,0.0322544507030159,0.53054826657539,0.21759140116686837,0.2859202619679032,0.6342946002205734,0.48016926544088423
deep-0307,0.012382961054449713,0.040444007613273214,0.013729292372961872,0.008477976628464171,0.0032307650652905954,0.010512825721055812,0.003312868947252315,0.0025417283682197755,0.0,0.0,0.0,0.0,0.0
deep-0323,0.0,0.004267521164919841,0.003377043106618306,0.007912133984783826,0.006767025263489908,0.0075292569129365525,0.004035317342379431,0.017022970086146182,0.0,0.0014442344352167459,0.0,0.0013680973155208063,0.0
deep-0325,0.00047709219628887814,9.006020667839513e-05,0.0001183398516657944,0.00015231395240974593,0.0013114809439624666,0.00028774129543200763,0.0002256540329889396,0.0001842289658191457,0.0,0.0012630217659636736,0.0005907248938613816,0.011012637871698126,0.0
deep-0327,0.02077841273464075,0.015275161671611436,0.016637232152043997,0.012192652500007123,0.023586050953432816,0.018007226535116886,0.02804043547818394,0.02115092615521029,0.0213994000510274,0.01660022834522336,0.02538927668458221,0.049411635457362046,0.026177305582596767
deep-0330,0.0,0.0,0.0,8.740699575405096e-05,0.0,0.00021870090013358378,0.0015922021120761871,0.0014380370969935647,0.02373609076860639,0.012539076811378799,0.019473944504656317,0.010892403576136947,0.0017250964282074814
deep-0335,0.013934563287535855,0.010619058091446169,0.024021575060342124,0.014034723917625946,0.04976474585068865,0.018774528206050717,0.034834117305572794,0.0,0.1503385238470713,0.20538750727578234,0.02797772482696569,0.26082586811194725,0.10647381564114776
deep-0347,0.002532310302550254,0.004588374522434982,0.0015906725380021632,0.002900871706879755,0.0,0.004431352148829134,0.005657770397794228,0.005199762061252508,0.0,0.0,0.0,0.0,0.0
deep-0351,0.005371139505582813,0.002479232732633104,0.0,0.00318918530733374,0.0,0.0020482812924602634,0.0,0.002600934971848849,0.0,0.004010093756965744,0.2303927501034837,0.0,0.2729812627167543
