bin,SRR3965592,SRR3965647,SRR3965676,SRR3965758,SRR3965809,SRR3965873,SRR3965874,SRR3965875,SRR3966130,SRR3967025,SRR3967319,SRR3967558,SRR3967690,SRR3967699,SRR3967700,SRR3968060,SRR3968061
SAT-1568,3454.6305213533187,199.68646308532422,664.2205404369275,2825.2195225006303,2248.1081248917217,2498.6332994018726,3629.472342173872,84.20172599784249,1360.0712649643858,607.8192563418852,5082.727654049401,1670.6452340451247,4877.105345409194,526.3764030636256,6936.283561267464,2622.1286548558014,1231.3243008018394
SAT-157,648.1074260197879,348.5278545195963,1886.508331773076,1295.090961284547,2285.5529680411328,1940.7098723196232,774.7813277544885,3422.738145166323,1053.2509030721487,2283.6543827662194,1144.1720485678732,1041.809505086438,795.7248898555144,942.0903139237346,603.7710671968767,1484.078103532579,697.422680082791
SAT-1582,99.85632183908045,0.0,99.61389961389962,0.0,0.0,0.0,0.0,0.0,1128.8144682353977,99.76580796252928,1815.1944247776016,219.02226288806403,1775.0394828377418,0.0,3491.0925698125534,682.0032130939331,787.3557308716328
SAT-1585,2930.9364060719454,13131.986603864076,3546.0843125259153,58914.641707696166,48226.97757027463,210449.46277344218,21506.31118383451,14299.409790709571,28826.424714776003,14893.386786386782,14227.698272610536,3929.1192682481965,3845.204246145966,1254.9336064268912,3489.782699817552,3618.332714409226,12739.748559059039
SAT-159,202.33070888010803,49.92805755395683,0.0,0.0,0.0,340.93812492342977,49.90272373540856,0.0,104.62361013462491,0.0,147.2668176644849,99.32885906040269,149.58128280839895,83.17613939538906,0.0,99.66666666666666,149.1775465913397
SAT-1607,54.666666666666664,0.0,0.0,243.44092934454383,95.7046153846154,792.3944321218105,0.0,49.87437185929648,944.5385218171592,49.87437185929648,1362.1417840493625,0.0,262.30518905531477,0.0,99.74358974358974,67.37763012181617,0.0
SAT-1608,199.19353527470201,99.65870307167236,0.0,299.1693419228493,0.0,149.5584712240236,73.64597101656366,99.70930232558142,147.76310378858489,99.87730061349691,1675.9765797682574,0.0,673.1438429142148,99.79253112033196,0.0,0.0,0.0
SAT-1609,548.3658323867149,249.19018344320176,49.81884057971015,208.51568615254772,391.57608695652175,797.3207320899699,199.41618329439453,99.63768115942027,829.8369427397836,199.39437215698717,2389.7560192902247,299.1592122598987,697.9643815258581,99.63768115942027,245.152543155174,0.0,797.6748431126962
SAT-161,42.99212598425197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.72527472527473,0.0,49.897959183673464,0.0,99.77324263038551,0.0,0.0
SAT-1610,299.7560514861847,348.2847606924124,1428.338519576061,0.0,249.3056369785093,233.6174214006342,48.95261121856868,1192.866460917968,1085.3166304842466,1702.045732568957,1300.4453393045737,3703.389709617469,1380.9044354935947,1315.998527762653,237.8735870375189,1823.2591781766305,0.0
SAT-1611,19970.290238304726,64559.33182009722,25974.327399152535,69902.12760333947,51440.828820764145,29002.177156456757,33099.48795027103,49455.52780102695,8776.900403452551,18981.143915353518,22400.742201088633,40037.51777812469,11756.051322582713,15323.557049708104,7824.761526951833,19554.678825110685,2123.356150948841
SAT-1613,339.85052316890886,49.96243425995492,0.0,2090.608844835421,295.6320318559641,2560.7890684010686,527.8461538461538,45.99999999999999,1009.7692307692308,149.90612777053457,775.5911183401608,94.0,534.0,147.92307692307693,339.83305509181974,49.92307692307693,1219.2351385535244
SAT-1614,99.33774834437085,99.0,99.76133651551312,138.66666666666663,419.19529837251355,648.0547875064003,49.333333333333336,225.2037914691943,2622.11385525151,269.81792880360945,4063.475619803951,249.66666666666669,384.2352669651074,50.0,0.0,0.0,163.41496896913642
SAT-162,3406.956954954413,994.8561114250533,1001.5257287146952,5355.331637415401,2706.201787656355,11015.529309237745,2827.1984496210266,900.5270507532452,4435.869591697629,1989.3014495217217,6278.505688176923,2168.128726077936,4235.88022955813,2188.660077548601,2338.198678612475,1612.4934016954126,3625.6588116209914
SAT-164,0.0,0.0,0.0,49.93446920052425,49.91007194244604,49.88532110091743,0.0,0.0,0.0,0.0,0.0,99.8878923766816,0.0,0.0,147.85714285714286,0.0,0.0
SAT-165,295.4965986394558,0.0,99.82993197278911,934.3550757319503,49.914965986394556,1171.313253371524,644.9013605442178,0.0,1121.8181534745304,99.7809177290219,924.4005549588255,26.596306068601585,684.1678004535148,0.0,360.7253220437111,346.18358997709527,942.9616302661416
SAT-166,94.91582491582491,0.0,99.85693848354794,0.0,49.922239502332815,49.92846924177397,49.92795389048992,70.92928981937602,449.6582704201089,125.51245766811805,298.88343349343234,99.76303317535545,353.7737520520874,149.37031927473396,208.87049248476342,49.896907216494846,99.83813587538722
SAT-168,646.9935066618929,0.0,99.44444444444444,623.9639040178527,99.7844827586207,438.0965142426945,199.69780666769847,0.0,979.0913926911419,49.910714285714285,498.3499200691436,99.78260869565217,499.86623904354644,0.0,49.59349593495935,99.82266865079364,99.80100050339793
SAT-17,3503.549431717501,1016.7266064093517,1977.962984333565,3072.450318932686,1730.1926451694624,2548.496310908289,1921.7605595115076,3443.7836560326687,5671.17346701631,6057.055694889286,8683.702451419702,9006.48537578086,9490.983480225033,5911.084201217411,7184.109770490301,10041.559130581642,5499.190290355057
SAT-175,1583.6806285631935,99.23167848699765,99.8217525086684,1492.7788067919712,249.58031639038495,1256.9279237383332,448.9659816599885,299.608603530051,199.69151169695823,0.0,99.72636147866417,0.0,99.64413469840878,0.0,77.7874659400545,0.0,99.75186104218363
SAT-176,0.0,394.0183913626865,941.3341305429423,99.65376188466098,1131.4974485393811,50.0,0.0,1774.9125902795774,185.5474834862554,1419.306119118496,1355.5972841337302,2449.0807631764387,244.7120253038731,1379.8342191728123,49.86149584487535,1337.1196074201898,50.0
SAT-177,0.0,148.0722706828404,149.7751124437781,199.6025268435671,293.15973698214407,199.34364213242216,99.8641361414299,49.92503748125937,147.1265049570221,199.64657773940792,419.74785382909135,399.400299850075,249.26799898273651,149.7751124437781,0.0,100.0,49.84615384615385
SAT-179,166711.56027368683,1218.8081082598953,12364.16380779614,46245.49568939623,1999.5397758792221,14121.559509833169,152253.35768249288,28312.833610898047,48389.21665072644,11082.858780607332,32866.307410815294,3528.8625019693345,56217.11391534345,2056.4741857862027,21742.69700109646,2819.1985629763108,149.6828193311782
SAT-18,203.13921292158258,199.4845360824742,99.64912280701753,99.68826734192756,93.95383235477657,482.6595578045641,0.0,348.77192982456137,1099.984074451587,249.44848367863423,531.0646216670241,573.8872386583793,281.5237378703347,0.0,0.0,22.95334685598377,49.895178197064986
