gene_callers_id,pnps,ocean,depth,bin,defense_count,sample_id,signal_CAZyme_abun,scg_pnps_median,integron
300014,0.3514402797073685,EAC,SRF,EAC-34,21.0,ERR599150,-1.0,0.07736410336301958,
300014,0.19862054823650827,EAC,DCM,EAC-34,11.0,ERR599110,-1.0,0.048220436280137585,
300048,0.8594331152077728,EAC,SRF,EAC-34,21.0,ERR599150,-1.0,0.07736410336301958,
300048,0.09308970521890388,EAC,DCM,EAC-34,11.0,ERR599110,-1.0,0.048220436280137585,
300194,0.1500439696973856,EAC,SRF,EAC-34,21.0,ERR599150,-1.0,0.07736410336301958,
300194,0.058247481853160275,EAC,DCM,EAC-34,4.0,ERR599023,-1.0,0.029090616767621667,
300194,0.033290982581183334,EAC,DCM,EAC-34,11.0,ERR599110,-1.0,0.048220436280137585,
300218,0.3595822370449735,EAC,SRF,EAC-34,21.0,ERR599150,-1.0,0.07736410336301958,
300218,0.6107869335223859,EAC,DCM,EAC-34,11.0,ERR599110,-1.0,0.048220436280137585,
300220,0.25806506993905626,EAC,SRF,EAC-34,21.0,ERR599150,-1.0,0.07736410336301958,
300352,0.14233670579316046,EAC,SRF,EAC-34,21.0,ERR599150,-1.0,0.07736410336301958,
300446,0.06636272098908844,EAC,SRF,EAC-34,21.0,ERR599150,-1.0,0.07736410336301958,
300446,0.05531594657065562,EAC,DCM,EAC-34,11.0,ERR599110,-1.0,0.048220436280137585,
300447,0.0,EAC,SRF,EAC-34,21.0,ERR599150,-1.0,0.07736410336301958,
300471,0.18952523080551648,EAC,SRF,EAC-34,21.0,ERR599150,-1.0,0.07736410336301958,
300472,0.04527340256690294,EAC,SRF,EAC-34,21.0,ERR599150,-1.0,0.07736410336301958,
300472,0.02288649981821856,EAC,DCM,EAC-34,11.0,ERR599110,-1.0,0.048220436280137585,
300491,0.0546075449473238,EAC,SRF,EAC-34,21.0,ERR599150,-1.0,0.07736410336301958,
300491,0.026410804445604532,EAC,DCM,EAC-34,4.0,ERR599023,-1.0,0.029090616767621667,
300491,0.13250977655403606,EAC,DCM,EAC-34,11.0,ERR599110,-1.0,0.048220436280137585,
300614,0.0,EAC,SRF,EAC-34,21.0,ERR599150,-1.0,0.07736410336301958,
300642,0.018884435070227776,EAC,SRF,EAC-34,,ERR599146,,,
300642,0.05615888489288719,EAC,SRF,EAC-34,21.0,ERR599150,-1.0,0.07736410336301958,
300642,0.004061713530278018,EAC,DCM,EAC-34,4.0,ERR599023,-1.0,0.029090616767621667,
300642,0.14171084526736605,EAC,DCM,EAC-34,11.0,ERR599110,-1.0,0.048220436280137585,
300696,0.015001417340912385,EAC,SRF,EAC-34,21.0,ERR599150,-1.0,0.07736410336301958,
300696,0.17188656411173606,EAC,DCM,EAC-34,11.0,ERR599110,-1.0,0.048220436280137585,
300750,0.030422815424740762,EAC,SRF,EAC-34,21.0,ERR599150,-1.0,0.07736410336301958,
300987,0.34202700495192456,EAC,SRF,EAC-34,21.0,ERR599150,-1.0,0.07736410336301958,
300987,0.8139457132507004,EAC,DCM,EAC-34,11.0,ERR599110,-1.0,0.048220436280137585,
301038,0.028935857839321726,EAC,SRF,EAC-34,21.0,ERR599150,-1.0,0.07736410336301958,
301038,0.0,EAC,DCM,EAC-34,4.0,ERR599023,-1.0,0.029090616767621667,
301098,0.046344585097179335,EAC,SRF,EAC-34,21.0,ERR599150,-1.0,0.07736410336301958,
301098,0.012152609240765316,EAC,DCM,EAC-34,11.0,ERR599110,-1.0,0.048220436280137585,
301249,0.2389814595479877,EAC,SRF,EAC-34,,ERR599146,,,
301249,0.15171815098043162,EAC,SRF,EAC-34,21.0,ERR599150,-1.0,0.07736410336301958,
301338,0.14181359539787333,EAC,SRF,EAC-34,21.0,ERR599150,-1.0,0.07736410336301958,
301351,0.13751494001799286,EAC,SRF,EAC-34,21.0,ERR599150,-1.0,0.07736410336301958,
303317,0.0875799691153756,EAC,SRF,EAC-108,,ERR594362,,,
305372,0.1964582205688779,EAC,SRF,EAC-48,,ERR594392,,,
305372,0.2384046777490764,EAC,SRF,EAC-48,,ERR599376,,,
305373,0.07582046262571471,EAC,SRF,EAC-48,,ERR594392,,,
305373,0.08323969451199953,EAC,SRF,EAC-48,,ERR599376,,,
312046,0.13189823344691975,EAC,SRF,EAC-4,,ERR599339,,,
312241,0.0025633256245600764,EAC,SRF,EAC-4,,ERR599339,,,
313376,0.020779211396202143,EAC,SRF,EAC-33,,ERR599012,,,
313376,0.12046755453258848,EAC,SRF,EAC-33,,ERR599058,,,
315866,0.17590843963888064,EAC,SRF,EAC-713,,ERR594359,,,
315866,0.18732594848290834,EAC,SRF,EAC-713,,ERR594361,,,
315866,0.17806457070650175,EAC,SRF,EAC-713,6.0,ERR594362,0.002954537983136996,0.03294046071762735,
315866,0.1959781303752099,EAC,DCM,EAC-713,6.0,ERR594389,0.003215512861216812,0.019034177436195145,
315867,0.20366529178467654,EAC,SRF,EAC-713,6.0,ERR594362,0.002954537983136996,0.03294046071762735,
315867,0.0,EAC,SRF,EAC-713,3.0,ERR594392,0.003212038886727432,0.039633791703979286,
315867,0.14251713359906035,EAC,DCM,EAC-713,6.0,ERR594389,0.003215512861216812,0.019034177436195145,
315868,0.7922030152377304,EAC,SRF,EAC-713,,ERR594359,,,
315868,0.7040639513097807,EAC,SRF,EAC-713,,ERR594361,,,
315868,0.6796015806200684,EAC,SRF,EAC-713,6.0,ERR594362,0.002954537983136996,0.03294046071762735,
315868,0.8520155491892555,EAC,DCM,EAC-713,6.0,ERR594389,0.003215512861216812,0.019034177436195145,
315869,1.3324455011661702,EAC,SRF,EAC-713,,ERR594359,,,
315869,1.3819152857593162,EAC,SRF,EAC-713,,ERR594361,,,
315869,1.2268080240263035,EAC,SRF,EAC-713,6.0,ERR594362,0.002954537983136996,0.03294046071762735,
315869,1.597257834657555,EAC,DCM,EAC-713,6.0,ERR594389,0.003215512861216812,0.019034177436195145,
316434,0.25890612824193177,EAC,SRF,EAC-713,6.0,ERR594362,0.002954537983136996,0.03294046071762735,
316434,0.0642272399923576,EAC,SRF,EAC-713,3.0,ERR594392,0.003212038886727432,0.039633791703979286,
316434,0.13972459628265596,EAC,SRF,EAC-713,2.0,ERR599376,0.0019480625641064907,0.04555494092218031,
316434,0.09037267015257863,EAC,DCM,EAC-713,6.0,ERR594389,0.003215512861216812,0.019034177436195145,
316435,0.06602631733876092,EAC,SRF,EAC-713,6.0,ERR594362,0.002954537983136996,0.03294046071762735,
316435,0.0647470019853757,EAC,SRF,EAC-713,3.0,ERR594392,0.003212038886727432,0.039633791703979286,
316435,0.037687316821729495,EAC,SRF,EAC-713,2.0,ERR599376,0.0019480625641064907,0.04555494092218031,
316435,0.10712313669148628,EAC,DCM,EAC-713,6.0,ERR594389,0.003215512861216812,0.019034177436195145,
324788,0.3583329551900314,EAC,SRF,EAC-73,,ERR594362,,,
324788,0.044293889120725384,EAC,SRF,EAC-73,,ERR594392,,,
325952,0.6690852978537976,EAC,SRF,EAC-642,17.0,ERR599057,0.014938047115341059,0.01845028334581491,
325952,0.2714517168541913,EAC,DCM,EAC-642,20.0,ERR599026,0.014465085476433057,0.058662715475484475,
325953,0.13910499725539324,EAC,SRF,EAC-642,17.0,ERR599057,0.014938047115341059,0.01845028334581491,
325953,0.02183924164563496,EAC,DCM,EAC-642,20.0,ERR599026,0.014465085476433057,0.058662715475484475,
326033,0.2372878587603399,EAC,SRF,EAC-642,17.0,ERR599057,0.014938047115341059,0.01845028334581491,
326033,0.2671871404120482,EAC,DCM,EAC-642,20.0,ERR599026,0.014465085476433057,0.058662715475484475,
326034,0.0409655151054698,EAC,SRF,EAC-642,17.0,ERR599057,0.014938047115341059,0.01845028334581491,
326034,0.05980048960783053,EAC,DCM,EAC-642,20.0,ERR599026,0.014465085476433057,0.058662715475484475,
326042,0.004024541626774164,EAC,SRF,EAC-642,17.0,ERR599057,0.014938047115341059,0.01845028334581491,
326042,0.01126771206442937,EAC,DCM,EAC-642,20.0,ERR599026,0.014465085476433057,0.058662715475484475,
326044,0.042571093563808726,EAC,SRF,EAC-642,17.0,ERR599057,0.014938047115341059,0.01845028334581491,
326044,0.015593982371471832,EAC,DCM,EAC-642,20.0,ERR599026,0.014465085476433057,0.058662715475484475,
326305,0.3070848646920581,EAC,SRF,EAC-642,17.0,ERR599057,0.014938047115341059,0.01845028334581491,
326305,0.3602339763017798,EAC,DCM,EAC-642,20.0,ERR599026,0.014465085476433057,0.058662715475484475,
326527,0.0,EAC,SRF,EAC-642,17.0,ERR599057,0.014938047115341059,0.01845028334581491,
326527,0.08183704224915099,EAC,DCM,EAC-642,20.0,ERR599026,0.014465085476433057,0.058662715475484475,
326613,0.03675269861634351,EAC,SRF,EAC-642,17.0,ERR599057,0.014938047115341059,0.01845028334581491,
326613,0.08948598499745203,EAC,DCM,EAC-642,20.0,ERR599026,0.014465085476433057,0.058662715475484475,
326628,0.027445781161016782,EAC,SRF,EAC-642,17.0,ERR599057,0.014938047115341059,0.01845028334581491,
326628,0.02708160075874052,EAC,DCM,EAC-642,20.0,ERR599026,0.014465085476433057,0.058662715475484475,
326667,0.5292478909895417,EAC,SRF,EAC-642,17.0,ERR599057,0.014938047115341059,0.01845028334581491,
326667,0.158737275630026,EAC,DCM,EAC-642,20.0,ERR599026,0.014465085476433057,0.058662715475484475,
326671,0.2975232592373535,EAC,SRF,EAC-642,17.0,ERR599057,0.014938047115341059,0.01845028334581491,
326671,0.2585449089649087,EAC,DCM,EAC-642,20.0,ERR599026,0.014465085476433057,0.058662715475484475,
326715,0.06278536399296324,EAC,SRF,EAC-642,17.0,ERR599057,0.014938047115341059,0.01845028334581491,
326715,0.0853038786791018,EAC,DCM,EAC-642,20.0,ERR599026,0.014465085476433057,0.058662715475484475,
326849,0.10249266528412827,EAC,SRF,EAC-642,17.0,ERR599057,0.014938047115341059,0.01845028334581491,
326849,0.1300434928888783,EAC,DCM,EAC-642,20.0,ERR599026,0.014465085476433057,0.058662715475484475,
326861,0.06930849537227639,EAC,SRF,EAC-642,17.0,ERR599057,0.014938047115341059,0.01845028334581491,
326861,0.21244302230080486,EAC,DCM,EAC-642,20.0,ERR599026,0.014465085476433057,0.058662715475484475,
326869,0.08201706947814008,EAC,SRF,EAC-642,17.0,ERR599057,0.014938047115341059,0.01845028334581491,
326869,0.0736506606670265,EAC,DCM,EAC-642,20.0,ERR599026,0.014465085476433057,0.058662715475484475,
326910,0.2491622103386804,EAC,SRF,EAC-642,17.0,ERR599057,0.014938047115341059,0.01845028334581491,
2039,0.018448787679556912,EAC,DCM,EAC-39,,ERR594382,,,
2039,0.097737674747635,EAC,DCM,EAC-39,,ERR594414,,,
13619,0.028279287390152324,EAC,DCM,EAC-45,,ERR594414,,,
13881,0.0,EAC,DCM,EAC-45,,ERR594414,,,
14383,0.0,EAC,DCM,EAC-45,,ERR594382,,,
15212,0.18501937416058373,EAC,DCM,EAC-45,,ERR599110,,,
17128,0.0,EAC,DCM,EAC-102,13.0,ERR594389,0.0032812527286917308,0.05646755749473716,
19332,0.061372483687478226,EAC,DCM,EAC-674,18.0,ERR599026,0.028708176944213862,0.09595788476828744,
19507,0.20198574472002206,EAC,DCM,EAC-674,18.0,ERR599026,0.028708176944213862,0.09595788476828744,
19516,0.0,EAC,DCM,EAC-674,18.0,ERR599026,0.028708176944213862,0.09595788476828744,
19745,0.13603606991605552,EAC,DCM,EAC-674,18.0,ERR599026,0.028708176944213862,0.09595788476828744,
19774,0.15658104772850115,EAC,DCM,EAC-674,18.0,ERR599026,0.028708176944213862,0.09595788476828744,
19840,0.11597853689539753,EAC,DCM,EAC-674,18.0,ERR599026,0.028708176944213862,0.09595788476828744,
19877,0.08452876272967533,EAC,DCM,EAC-674,18.0,ERR599026,0.028708176944213862,0.09595788476828744,
19944,0.09452388819418228,EAC,DCM,EAC-674,18.0,ERR599026,0.028708176944213862,0.09595788476828744,
20188,0.1261999622796017,EAC,DCM,EAC-674,18.0,ERR599026,0.028708176944213862,0.09595788476828744,
20493,0.029470505320237168,EAC,DCM,EAC-674,18.0,ERR599026,0.028708176944213862,0.09595788476828744,
20522,0.2338545423168867,EAC,DCM,EAC-674,18.0,ERR599026,0.028708176944213862,0.09595788476828744,
20711,0.10603835590425707,EAC,DCM,EAC-674,18.0,ERR599026,0.028708176944213862,0.09595788476828744,
20721,0.3707407008262711,EAC,DCM,EAC-674,18.0,ERR599026,0.028708176944213862,0.09595788476828744,
20776,0.037525915440171496,EAC,DCM,EAC-674,18.0,ERR599026,0.028708176944213862,0.09595788476828744,
38847,0.0,EAC,DCM,EAC-710,,ERR599023,,,
39240,0.17957738810198498,EAC,DCM,EAC-710,,ERR599023,,,
42837,0.011328150953425004,EAC,DCM,EAC-646,32.0,ERR599110,0.01976425343126506,0.07823451124491525,
43136,0.07246626623560197,EAC,DCM,EAC-646,32.0,ERR599110,0.01976425343126506,0.07823451124491525,
43277,0.3067718544859881,EAC,DCM,EAC-646,32.0,ERR599110,0.01976425343126506,0.07823451124491525,
43694,0.04631982333386568,EAC,DCM,EAC-646,32.0,ERR599110,0.01976425343126506,0.07823451124491525,
44452,0.3592176011913174,EAC,DCM,EAC-646,32.0,ERR599110,0.01976425343126506,0.07823451124491525,
44678,0.17248493851613358,EAC,DCM,EAC-646,32.0,ERR599110,0.01976425343126506,0.07823451124491525,
44996,0.031023866629415125,EAC,DCM,EAC-646,32.0,ERR599110,0.01976425343126506,0.07823451124491525,
45086,0.12756106702118933,EAC,DCM,EAC-646,32.0,ERR599110,0.01976425343126506,0.07823451124491525,
54263,0.3814577893746847,EAC,DCM,EAC-650,10.0,ERR599026,0.009877643795440724,0.08081604769593903,
54264,0.0754904091839084,EAC,DCM,EAC-650,10.0,ERR599026,0.009877643795440724,0.08081604769593903,
63555,0.2316875621077857,EAC,DCM,EAC-2011,,ERR599110,,,
75982,0.008271325423135032,EAC,DCM,EAC-662,,ERR599026,,,
76036,0.07635988348570566,EAC,DCM,EAC-662,,ERR599026,,,
76773,0.045207462518062735,EAC,DCM,EAC-662,,ERR599026,,,
76918,0.0,EAC,DCM,EAC-662,,ERR599026,,,
77603,0.3083936328890262,EAC,DCM,EAC-662,,ERR599026,,,
78715,0.2681751865716881,EAC,DCM,EAC-662,,ERR599026,,,
78730,0.2523348468079054,EAC,DCM,EAC-662,,ERR599026,,,
79908,0.0,EAC,DCM,EAC-647,,ERR599023,,,
79908,0.05822948760038005,EAC,DCM,EAC-647,,ERR599110,,,
80076,0.12716574664437608,EAC,DCM,EAC-647,,ERR599023,,,
93122,0.18656712063732267,EAC,DCM,EAC-78,,ERR599026,,,
93711,0.42940941213005823,EAC,DCM,EAC-78,,ERR599026,,,
93712,0.0,EAC,DCM,EAC-78,,ERR599026,,,
93748,0.04453763520522295,EAC,DCM,EAC-78,,ERR599026,,,
96373,0.09224096191856954,EAC,DCM,EAC-632,43.0,ERR594389,0.00921391781223826,0.03838137310252058,
106319,0.02175827846558701,EAC,DCM,EAC-36,,ERR599023,,,
132747,0.017219752114892854,EAC,DCM,EAC-44,26.0,ERR594389,0.00797063865181888,0.01912069710150676,
132799,0.0,EAC,DCM,EAC-44,26.0,ERR594389,0.00797063865181888,0.01912069710150676,
132820,0.08205375645716896,EAC,DCM,EAC-44,26.0,ERR594389,0.00797063865181888,0.01912069710150676,
133136,0.2590836439775701,EAC,DCM,EAC-44,26.0,ERR594389,0.00797063865181888,0.01912069710150676,
133501,0.12444640410131852,EAC,DCM,EAC-44,26.0,ERR594389,0.00797063865181888,0.01912069710150676,
133619,0.031273138576779484,EAC,DCM,EAC-44,26.0,ERR594389,0.00797063865181888,0.01912069710150676,
134732,0.11673414697239627,EAC,DCM,EAC-44,26.0,ERR594389,0.00797063865181888,0.01912069710150676,
135579,0.0341957072791904,EAC,DCM,EAC-29,,ERR599026,,,
140227,0.009478827367732392,EAC,DCM,EAC-55,,ERR594382,,,
143477,0.38156948103390986,EAC,DCM,EAC-52,,ERR594389,,,
144952,0.0,EAC,DCM,EAC-83,,ERR599023,,,
145110,0.0,EAC,DCM,EAC-83,,ERR599023,,,
172734,0.2879799950761198,EAC,DCM,EAC-56,,ERR594389,,,
180612,0.0930335196338862,EAC,DCM,EAC-24,32.0,ERR599110,0.0009439900416255578,0.04923527845127447,
180678,0.27881859672496845,EAC,DCM,EAC-24,32.0,ERR599110,0.0009439900416255578,0.04923527845127447,
180687,0.3377309335832617,EAC,DCM,EAC-24,32.0,ERR599110,0.0009439900416255578,0.04923527845127447,
180803,0.07979172052837236,EAC,DCM,EAC-24,32.0,ERR599110,0.0009439900416255578,0.04923527845127447,
180815,0.4173126955421933,EAC,DCM,EAC-24,,ERR598990,,,
180815,0.10487737590441897,EAC,DCM,EAC-24,32.0,ERR599110,0.0009439900416255578,0.04923527845127447,
180846,0.036565498021787116,EAC,DCM,EAC-24,32.0,ERR599110,0.0009439900416255578,0.04923527845127447,
180917,0.12876869399783955,EAC,DCM,EAC-24,32.0,ERR599110,0.0009439900416255578,0.04923527845127447,
180935,0.04974668218267898,EAC,DCM,EAC-24,32.0,ERR599110,0.0009439900416255578,0.04923527845127447,
180945,0.026517476994861258,EAC,DCM,EAC-24,32.0,ERR599110,0.0009439900416255578,0.04923527845127447,
181016,0.23376434239638585,EAC,DCM,EAC-24,32.0,ERR599110,0.0009439900416255578,0.04923527845127447,
181115,0.10352943455436564,EAC,DCM,EAC-24,32.0,ERR599110,0.0009439900416255578,0.04923527845127447,
181142,0.3521059212616369,EAC,DCM,EAC-24,32.0,ERR599110,0.0009439900416255578,0.04923527845127447,
181173,0.10740980773385653,EAC,DCM,EAC-24,,ERR598990,,,
181173,0.08504709141104234,EAC,DCM,EAC-24,32.0,ERR599110,0.0009439900416255578,0.04923527845127447,
181176,0.2870203740103154,EAC,DCM,EAC-24,32.0,ERR599110,0.0009439900416255578,0.04923527845127447,
181218,0.07760090380506299,EAC,DCM,EAC-24,32.0,ERR599110,0.0009439900416255578,0.04923527845127447,
181427,0.16637878338684908,EAC,DCM,EAC-24,32.0,ERR599110,0.0009439900416255578,0.04923527845127447,
181542,0.030019077423280038,EAC,DCM,EAC-24,32.0,ERR599110,0.0009439900416255578,0.04923527845127447,
181699,0.0,EAC,DCM,EAC-24,32.0,ERR599110,0.0009439900416255578,0.04923527845127447,
181700,0.11295315887786178,EAC,DCM,EAC-24,32.0,ERR599110,0.0009439900416255578,0.04923527845127447,
181736,0.07959238943988975,EAC,DCM,EAC-24,32.0,ERR599110,0.0009439900416255578,0.04923527845127447,
181949,0.2356187585225514,EAC,DCM,EAC-24,32.0,ERR599110,0.0009439900416255578,0.04923527845127447,
181976,0.07609247369923276,EAC,DCM,EAC-24,32.0,ERR599110,0.0009439900416255578,0.04923527845127447,
182115,0.023620502491531446,EAC,DCM,EAC-24,32.0,ERR599110,0.0009439900416255578,0.04923527845127447,
182156,0.05920277693440856,EAC,DCM,EAC-24,32.0,ERR599110,0.0009439900416255578,0.04923527845127447,
182255,0.013240672233703055,EAC,DCM,EAC-24,32.0,ERR599110,0.0009439900416255578,0.04923527845127447,
182356,0.04747965012172158,EAC,DCM,EAC-24,32.0,ERR599110,0.0009439900416255578,0.04923527845127447,
182441,0.02082834980967663,EAC,DCM,EAC-24,32.0,ERR599110,0.0009439900416255578,0.04923527845127447,
182456,0.5089356049520123,EAC,DCM,EAC-24,32.0,ERR599110,0.0009439900416255578,0.04923527845127447,
182480,0.0730421394034742,EAC,DCM,EAC-24,32.0,ERR599110,0.0009439900416255578,0.04923527845127447,
182590,0.08297798479064514,EAC,DCM,EAC-24,32.0,ERR599110,0.0009439900416255578,0.04923527845127447,
188209,0.020929589183068482,EAC,DCM,EAC-16,48.0,ERR594389,0.0068812290010364105,0.039513305241860114,
188210,0.10218648382050108,EAC,DCM,EAC-16,48.0,ERR594389,0.0068812290010364105,0.039513305241860114,
188224,0.3032434956189214,EAC,DCM,EAC-16,48.0,ERR594389,0.0068812290010364105,0.039513305241860114,
188238,0.09984375701676787,EAC,DCM,EAC-16,48.0,ERR594389,0.0068812290010364105,0.039513305241860114,
188344,0.07555111105712298,EAC,DCM,EAC-16,48.0,ERR594389,0.0068812290010364105,0.039513305241860114,
188523,0.08396958585618616,EAC,DCM,EAC-16,48.0,ERR594389,0.0068812290010364105,0.039513305241860114,
188545,0.014959626009349738,EAC,DCM,EAC-16,48.0,ERR594389,0.0068812290010364105,0.039513305241860114,
188595,0.10682907733364146,EAC,DCM,EAC-16,48.0,ERR594389,0.0068812290010364105,0.039513305241860114,
188608,0.036976646191339856,EAC,DCM,EAC-16,48.0,ERR594389,0.0068812290010364105,0.039513305241860114,
188609,0.1840401529906044,EAC,DCM,EAC-16,48.0,ERR594389,0.0068812290010364105,0.039513305241860114,
188825,0.11357851871307965,EAC,DCM,EAC-16,48.0,ERR594389,0.0068812290010364105,0.039513305241860114,
188865,0.01293279423775077,EAC,DCM,EAC-16,48.0,ERR594389,0.0068812290010364105,0.039513305241860114,
188880,0.003241718482141652,EAC,DCM,EAC-16,48.0,ERR594389,0.0068812290010364105,0.039513305241860114,
188887,0.3758768218477688,EAC,DCM,EAC-16,48.0,ERR594389,0.0068812290010364105,0.039513305241860114,
188908,0.09559245342418744,EAC,DCM,EAC-16,48.0,ERR594389,0.0068812290010364105,0.039513305241860114,
189081,0.016614535585220018,EAC,DCM,EAC-16,48.0,ERR594389,0.0068812290010364105,0.039513305241860114,
189090,0.029248364026258824,EAC,DCM,EAC-16,48.0,ERR594389,0.0068812290010364105,0.039513305241860114,
189225,0.10053245252237293,EAC,DCM,EAC-16,48.0,ERR594389,0.0068812290010364105,0.039513305241860114,
189226,0.034000610004342346,EAC,DCM,EAC-16,48.0,ERR594389,0.0068812290010364105,0.039513305241860114,
189313,0.036743091636812254,EAC,DCM,EAC-16,48.0,ERR594389,0.0068812290010364105,0.039513305241860114,
189379,0.12663957853401145,EAC,DCM,EAC-16,48.0,ERR594389,0.0068812290010364105,0.039513305241860114,
189638,0.12212576681896918,EAC,DCM,EAC-16,48.0,ERR594389,0.0068812290010364105,0.039513305241860114,
189705,0.02484003205753695,EAC,DCM,EAC-16,48.0,ERR594389,0.0068812290010364105,0.039513305241860114,
189706,0.11068405397882816,EAC,DCM,EAC-16,48.0,ERR594389,0.0068812290010364105,0.039513305241860114,
189712,0.22032431612820166,EAC,DCM,EAC-16,48.0,ERR594389,0.0068812290010364105,0.039513305241860114,
189911,0.013468726406224502,EAC,DCM,EAC-16,48.0,ERR594389,0.0068812290010364105,0.039513305241860114,
189965,0.12541920262832496,EAC,DCM,EAC-16,48.0,ERR594389,0.0068812290010364105,0.039513305241860114,
189967,0.05149265590503088,EAC,DCM,EAC-16,48.0,ERR594389,0.0068812290010364105,0.039513305241860114,
189969,0.06351885108638701,EAC,DCM,EAC-16,48.0,ERR594389,0.0068812290010364105,0.039513305241860114,
189970,0.010680786248532305,EAC,DCM,EAC-16,48.0,ERR594389,0.0068812290010364105,0.039513305241860114,
190007,0.011475894477009387,EAC,DCM,EAC-16,48.0,ERR594389,0.0068812290010364105,0.039513305241860114,
190029,0.005414262476305189,EAC,DCM,EAC-16,48.0,ERR594389,0.0068812290010364105,0.039513305241860114,
190216,0.1237353099974714,EAC,DCM,EAC-16,48.0,ERR594389,0.0068812290010364105,0.039513305241860114,
190292,0.004166224790824786,EAC,DCM,EAC-16,48.0,ERR594389,0.0068812290010364105,0.039513305241860114,
190323,0.024347731154221102,EAC,DCM,EAC-16,48.0,ERR594389,0.0068812290010364105,0.039513305241860114,
