bin,sample_id,depth,MAG_pnps_median,total_count,scg_pnps_median,scg_count,defense_pnps_median,defense_count,transposase_pnps_median,transposase_count,Trans_abun
CPC-1,ERR598971,MES,0.1554242555933844,2310.0,0.11539223796843638,65.0,0.17527428929259736,41.0,0.17873570667698707,1.0,0.0002959247761149537
CPC-1,ERR599055,MES,0.11971735949359208,491.0,0.09328381483060083,11.0,0.16122891466901018,10.0,,,0.00027160896154086614
CPC-1,ERR599067,MES,0.14635478217785292,1944.0,0.1014505187250857,57.0,0.18598968732060836,33.0,0.1987767721320731,1.0,0.00033783095580878125
CPC-1,ERR599128,MES,0.14474815040088473,1940.0,0.11821164046451405,49.0,0.16884188407510542,33.0,0.1521872926819744,1.0,0.0002985023881229847
CPC-1,ERR599132,MES,0.15051008316034215,2244.0,0.11691952622032807,65.0,0.23536201912493016,39.0,0.21752188005971754,1.0,0.00031027091950002644
CPC-12,ERR599346,MES,0.06440011465038673,1912.0,0.04849429945817345,26.0,0.08762446040199147,49.0,0.0954291536981542,1.0,0.00434151341883215
CPC-1326,ERR594313,SRF,0.03512052227736706,208.0,0.00955275414725678,14.0,0.10652834161509685,2.0,,,0.0
CPC-1326,ERR594325,SRF,0.05469286381468764,1429.0,0.03819956603875367,52.0,0.05098971934753396,24.0,,,0.0
CPC-1326,ERR598965,DCM,0.06685220732359579,1323.0,0.04370057596262633,47.0,0.06967472068362188,24.0,,,0.0
CPC-1399,ERR594325,SRF,0.10210250850189602,1488.0,0.0406923936034605,58.0,0.13420071271624232,31.0,,,0.0
CPC-1399,ERR598965,DCM,0.10786110347765687,1263.0,0.031333288309700814,43.0,0.12244409600391823,27.0,,,0.0
CPC-1399,ERR598994,SRF,0.09431760234138262,1138.0,0.05904779728189759,30.0,0.08942832422340984,26.0,,,0.0
CPC-1399,ERR599144,SRF,0.08976369177363971,1161.0,0.025829421445470443,34.0,0.13420217508835006,28.0,,,0.0
CPC-14,ERR598965,DCM,0.046656611780916526,168.0,0.06389190110370173,11.0,0.09148824272523733,5.0,0.16281428091557093,1.0,0.0025506717804400373
CPC-14,ERR598971,MES,0.029779107449334225,1203.0,0.02990363166258822,43.0,0.03281864045009118,40.0,0.013584623996490137,4.0,0.0034518150481167987
CPC-16,ERR599064,SRF,0.07665548221422666,844.0,0.07277119339323168,21.0,0.033126847685532645,24.0,0.14965090251372998,1.0,0.0010332795270786076
CPC-17,ERR598965,DCM,0.061763832786657064,36.0,0.094595937665122,11.0,0.08742196970017094,1.0,,,0.009995356258684722
CPC-17,ERR598971,MES,0.050457998402958504,58.0,0.06005204477906617,24.0,0.08997837147855796,1.0,,,0.007264603790335544
CPC-17,ERR599007,DCM,0.0525069370765105,11.0,0.054938318578833016,7.0,0.0525069370765105,1.0,,,0.0013005843677965482
CPC-17,ERR599064,SRF,0.048611270784245625,40.0,0.054265544059523156,16.0,0.059248883538692086,1.0,,,0.016165946014391554
CPC-17,ERR599067,MES,0.06718115225385153,21.0,0.07356324153156493,12.0,0.06718115225385153,1.0,,,0.005828693085980783
CPC-17,ERR599128,MES,0.06373534797780504,22.0,0.08098114110440069,15.0,0.06166930748594485,1.0,,,0.0008358286684364148
CPC-17,ERR599132,MES,0.045079553283088256,44.0,0.04910959481338157,21.0,0.08825808626265247,1.0,,,0.0018203251736654703
CPC-2,ERR599132,MES,0.09498036590238754,54.0,0.04953737519406179,6.0,0.16976055182334476,2.0,0.10074606412558612,1.0,0.0026190018479304066
CPC-23,ERR599007,DCM,0.11803927047314595,1993.0,0.0965027493975315,38.0,0.08196083892340947,30.0,,,0.0
CPC-27,ERR598965,DCM,0.1687646892267818,2787.0,0.0934612998591531,59.0,0.1521659775352956,70.0,0.3703272082263815,3.0,0.0005436319488246724
CPC-27,ERR599064,SRF,0.14869153161751802,315.0,0.11001885461794136,5.0,0.14096889236108148,4.0,0.900982834994466,1.0,0.0005879058519104282
CPC-28,ERR598965,DCM,0.1086139721627484,805.0,0.07133701226985276,16.0,0.13060554123040102,16.0,0.11113433400252734,6.0,0.009117134591125613
CPC-28,ERR598971,MES,0.026977338813736332,316.0,0.06454887712920708,15.0,0.05501263491859251,3.0,0.08377087684655367,5.0,0.019541670628796817
CPC-288,ERR594313,SRF,0.11938884186029848,1293.0,0.07378183652614878,59.0,0.1320937156807377,26.0,,,0.0
CPC-288,ERR594325,SRF,0.1236251731457235,1415.0,0.09178366045117925,60.0,0.11254073986204924,27.0,,,0.0
CPC-288,ERR598965,DCM,0.12732796632673693,1694.0,0.10188465041824274,67.0,0.15835461428070374,32.0,,,0.0
CPC-288,ERR599064,SRF,0.1231725266787259,1679.0,0.0992212084075287,65.0,0.1512747706915094,33.0,,,0.0
CPC-289,ERR594313,SRF,0.05365342977088718,67.0,0.10679939510492514,5.0,0.10752701050630194,2.0,,,0.0
CPC-289,ERR598965,DCM,0.07068298057418834,357.0,0.07538844730051565,17.0,0.1297517669497406,6.0,,,0.0
CPC-289,ERR598978,SRF,0.04460349071912397,172.0,0.04417184576698693,7.0,0.012762308180216016,1.0,,,0.0
CPC-289,ERR599064,SRF,0.08454261662563053,1066.0,0.08012870707717204,48.0,0.08179569200167541,17.0,,,0.0
CPC-289,ERR599118,SRF,0.03957836966814985,106.0,0.02331357548331853,5.0,,,,,0.0
CPC-29,ERR598978,SRF,0.10111237592797996,905.0,0.03489466620281828,46.0,0.0800127514042625,23.0,,,0.0
CPC-294,ERR594325,SRF,0.03027469263120058,22.0,0.019239298935885364,14.0,,,,,0.0019429884394130497
CPC-294,ERR598965,DCM,0.05200320569064972,31.0,0.05099795615024663,7.0,,,,,0.007004523728008589
CPC-294,ERR598971,MES,0.08574734094743833,2440.0,0.026287223402475045,51.0,0.09959614466369304,67.0,0.07624240788202492,3.0,0.005162178708926022
CPC-294,ERR599064,SRF,0.06257756340120109,39.0,0.03252620237115534,8.0,,,,,0.006378229682739097
CPC-294,ERR599132,MES,0.07346258533495834,256.0,0.03382613333208229,24.0,0.07266445153222308,9.0,0.7521808099270049,1.0,0.010001128383445764
CPC-297,ERR598965,DCM,0.08505918926466974,1675.0,0.06671176474651042,44.0,0.0974058454042892,35.0,,,5.901319889453149e-05
CPC-30,ERR598978,SRF,0.08404745098487679,1592.0,0.04514037619262268,46.0,0.06904669157301868,33.0,,,0.0
CPC-30,ERR599007,DCM,0.09103614385731018,1751.0,0.055944939206183514,57.0,0.08286262204998737,34.0,,,0.0
CPC-30,ERR599168,DCM,0.08610157222488096,1368.0,0.04737157685555818,36.0,0.08794841882457649,27.0,,,0.0
CPC-300,ERR598978,SRF,0.1154042862443186,1994.0,0.06689487914655122,44.0,0.10285432980982916,37.0,,,0.0
CPC-300,ERR599065,DCM,0.12833146571108867,2130.0,0.10227969020891078,48.0,0.13979907541389594,37.0,,,0.0
CPC-300,ERR599108,DCM,0.11514557765077245,881.0,0.060136890468960126,11.0,0.10322644477448199,11.0,,,0.0
CPC-300,ERR599118,SRF,0.13372293575868066,2204.0,0.08249451227144947,50.0,0.16950323580076435,37.0,,,0.0
CPC-305,ERR598965,DCM,0.12990116921291106,1510.0,0.08661813034368399,41.0,0.08868441752906643,23.0,,,0.0
CPC-305,ERR599064,SRF,0.10434647904308961,294.0,0.053641660128071714,5.0,0.07717923140560908,6.0,,,0.0
CPC-309,ERR599064,SRF,0.0635121036558335,573.0,0.05818715432066369,14.0,0.03960757308176559,10.0,,,0.0009506182194348988
CPC-310,ERR594325,SRF,0.1067145953408275,82.0,0.008924248266926678,6.0,,,,,0.0
CPC-316,ERR598978,SRF,0.03828404489887257,60.0,0.005016880775763141,12.0,0.14197714265812178,4.0,,,0.0
CPC-316,ERR599007,DCM,0.05305275989258592,115.0,0.001216914748211147,17.0,0.08364497300078533,3.0,,,0.0
CPC-319,ERR598965,DCM,0.1207282752514312,1406.0,0.10589352279123143,47.0,0.13442742619200665,32.0,,,0.0
CPC-320,ERR594325,SRF,0.14002821100306573,3112.0,0.04982926372376204,66.0,0.1650534886725332,57.0,0.4954060314837304,4.0,0.001007886823403222
CPC-320,ERR598965,DCM,0.09927300022835012,2258.0,0.030119149313957854,40.0,0.15267484182943802,42.0,0.4061839318060122,3.0,0.0016179198489402866
CPC-320,ERR598994,SRF,0.09315617225228197,2407.0,0.02361584798476052,41.0,0.1563094183630695,43.0,1.048716197428926,2.0,0.0010315615466828906
CPC-320,ERR599144,SRF,0.09281575246686471,2438.0,0.0272344554669454,40.0,0.12908296193713725,48.0,0.903647977976842,3.0,0.0011477899012052562
CPC-322,ERR598965,DCM,0.07753668627978641,1635.0,0.05770252840732751,32.0,0.0962111064630431,26.0,,,0.0
CPC-323,ERR594325,SRF,0.12369422789390426,1322.0,0.08166269608882912,64.0,0.11596195281804199,21.0,,,0.0
CPC-323,ERR598965,DCM,0.1721518223947306,1050.0,0.10100558980631956,49.0,0.1917036331291959,17.0,,,0.0
CPC-323,ERR598978,SRF,0.11145180232626102,614.0,0.0547235834514761,40.0,0.16769112839935765,15.0,,,0.0
CPC-323,ERR598994,SRF,0.05935511778931196,46.0,0.05480012117689475,16.0,,,,,0.0
CPC-323,ERR599064,SRF,0.1593657615447494,1309.0,0.10681765958940362,57.0,0.16362325944373168,22.0,,,0.0
CPC-323,ERR599144,SRF,0.07788225097867663,47.0,0.058179612084319814,13.0,,,,,0.0
CPC-324,ERR598965,DCM,0.14428079164115873,2743.0,0.06842698451850554,41.0,0.123414108371173,48.0,,,0.0
CPC-324,ERR599064,SRF,0.12890283239862566,1978.0,0.014238834305175325,29.0,0.10917295506566323,32.0,,,0.0
CPC-327,ERR594313,SRF,0.11329698284996408,15.0,0.12899339413863814,5.0,,,,,0.00018818228046949266
CPC-327,ERR594325,SRF,0.08541836169370269,13.0,0.11325781132400795,5.0,,,,,0.0007975152283495751
CPC-327,ERR598965,DCM,0.043452125375697884,235.0,0.06969744544633337,21.0,0.0750207808154736,2.0,0.029814757457212893,2.0,0.0015236013274116055
CPC-327,ERR598971,MES,0.03138679282832012,485.0,0.041039332956503874,38.0,0.057135073994095474,7.0,0.02894776713191923,3.0,0.004183569551098051
CPC-327,ERR599007,DCM,0.02400249892278434,124.0,0.033021099435036755,20.0,0.2331455806711095,1.0,0.0,2.0,0.002809717379531184
CPC-327,ERR599055,MES,0.02359628099199383,97.0,0.049577195984728505,17.0,0.12114864275115575,1.0,0.0696729402474337,1.0,0.00292459951279992
CPC-327,ERR599064,SRF,0.041602217831456095,237.0,0.056040778027563215,29.0,0.11789859117251521,4.0,0.07989908365926453,2.0,0.0012082162272521743
CPC-327,ERR599065,DCM,0.02635093403692028,98.0,0.06936847620929595,19.0,,,0.028631279986061537,1.0,0.0037935009497974174
CPC-327,ERR599067,MES,0.02356709444475167,248.0,0.03889441999598652,29.0,0.06436774502937147,2.0,0.023734447105666613,2.0,0.005245647063594267
CPC-327,ERR599108,DCM,0.019778045864262593,10.0,0.030030236009662037,5.0,,,,,0.004009491303881739
CPC-327,ERR599118,SRF,0.04754470621629333,15.0,0.10733829466506847,6.0,,,,,0.002341416082221996
CPC-327,ERR599128,MES,0.01775396275375892,232.0,0.042224973730815435,31.0,0.039705484323792166,1.0,0.014680894183631795,2.0,0.002686527417699465
CPC-327,ERR599132,MES,0.026922877142750084,432.0,0.040845576498950265,36.0,0.03785666186588511,7.0,0.028460274040301232,2.0,0.0027534074254942217
CPC-327,ERR599168,DCM,0.03642439749403621,40.0,0.09692981590734176,11.0,,,,,0.0022915804245570467
CPC-33,ERR598971,MES,0.027379137840889658,54.0,0.00880485602079637,7.0,,,0.13772533367252016,3.0,0.15384830468381933
CPC-38,ERR599118,SRF,0.08127014052182355,89.0,0.05520668780843256,5.0,,,,,0.0019653530051640085
CPC-45,ERR598965,DCM,0.056306427189556515,1411.0,0.04265399226620482,24.0,0.0738994056932494,34.0,0.09088895701001952,3.0,0.004047202599179995
CPC-47,ERR598971,MES,0.059653540114862284,175.0,0.021284848969653814,10.0,0.11881063470778024,6.0,0.14848466957585785,1.0,0.0024585156094349236
CPC-47,ERR599132,MES,0.060728297160936424,236.0,0.0422861487319585,7.0,0.02899562795771545,7.0,,,0.0006495626367800513
CPC-48,ERR598971,MES,0.06025282786986382,3091.0,0.04691453109447697,65.0,0.06717703530743281,79.0,0.08268451075036119,15.0,0.008918158135889177
CPC-48,ERR599064,SRF,0.0774823329730557,81.0,0.05125074918469015,6.0,0.06322526954560324,1.0,0.076706373552388,7.0,0.012799921481153654
CPC-49,ERR598971,MES,0.066585392436752,2549.0,0.040231670795806564,55.0,0.07170531022872219,60.0,0.16405741327652262,2.0,0.0016229232375013206
CPC-49,ERR599132,MES,0.054572414786054776,1361.0,0.058589336158006135,35.0,0.0566070924159263,42.0,0.005544043883259834,1.0,0.001438719739612034
CPC-52,ERR599065,DCM,0.12545984055971762,1933.0,0.08048781105185145,26.0,0.1072222723876895,32.0,,,0.0
CPC-52,ERR599118,SRF,0.12854911701286864,1896.0,0.09264142347710752,20.0,0.14039709179355528,29.0,,,0.0
CPC-53,ERR598971,MES,0.11373279856311738,984.0,0.11547193752121046,12.0,0.1601369158017833,9.0,0.2475061568047168,1.0,0.002226820341046134
CPC-54,ERR598971,MES,0.03766855983303637,976.0,0.008660238902242719,27.0,0.02679777552242711,24.0,,,0.004645954767395826
CPC-54,ERR599132,MES,0.0414034716444547,1111.0,0.01044697220798207,33.0,0.04200638291013189,24.0,0.17315545616576172,1.0,0.0016699556549735974
CPC-58,ERR594325,SRF,0.13752460037139994,2568.0,0.058480818135307824,56.0,0.1513359026399917,41.0,0.11146508340699884,1.0,9.409285126309947e-05
CPC-58,ERR598965,DCM,0.11391572444122454,1786.0,0.04890286069587856,35.0,0.14658056239391545,29.0,,,0.00042682208237228417
CPC-58,ERR598994,SRF,0.09571766810092064,2110.0,0.016802526584447083,44.0,0.11937097758519005,32.0,,,0.00012226189785932595
CPC-58,ERR599144,SRF,0.09411123309701384,2145.0,0.030067671013166562,45.0,0.11406480246185015,33.0,0.28491857322045905,1.0,0.00011065392334726345
CPC-59,ERR594325,SRF,0.12830871444521966,2047.0,0.08127550791753994,59.0,0.14770555005925246,35.0,,,0.0
CPC-59,ERR598965,DCM,0.07194794778964443,449.0,0.0189252581531663,9.0,0.16540383377744658,6.0,,,0.0003487883700465724
CPC-59,ERR598994,SRF,0.10741237266250926,1887.0,0.057299736835106516,56.0,0.1312419452706691,32.0,,,0.0
CPC-59,ERR599144,SRF,0.10883414291094826,1892.0,0.06369612571744292,56.0,0.10867693819904065,32.0,,,0.0
CPC-62,ERR598965,DCM,0.06862391992283866,29.0,0.03600197716065594,7.0,,,0.07669840602357715,3.0,0.008902144282412197
CPC-64,ERR599064,SRF,0.05787509159037823,1086.0,0.03323478901429687,13.0,0.0355530743814011,31.0,,,0.0
CPC-67,ERR594325,SRF,0.06368142338577276,10.0,0.12631205984289276,7.0,,,,,0.0
CPC-67,ERR598965,DCM,0.08295067713355418,6.0,0.12317569208353595,5.0,,,,,0.0
CPC-70,ERR594325,SRF,0.04939398235106498,27.0,0.05089849480037064,13.0,,,,,0.0
CPC-70,ERR598965,DCM,0.08836564577745809,15.0,0.02910487303193558,6.0,,,,,0.0
CPC-70,ERR599144,SRF,0.012886861806222895,7.0,0.0,5.0,,,,,0.0
CPC-73,ERR594325,SRF,0.06537357133863829,139.0,0.049061949386480716,10.0,0.022349250255168998,1.0,,,0.0
CPC-73,ERR598965,DCM,0.1113248944289429,1778.0,0.04799195299958743,54.0,0.08504886456843885,41.0,,,0.0
CPC-73,ERR598978,SRF,0.023089960811972586,45.0,0.002859787656415853,7.0,0.03950697403482215,2.0,,,0.0
CPC-73,ERR599007,DCM,0.033851638200231446,86.0,0.005255499663148078,17.0,0.09272491185626065,2.0,,,0.0
CPC-73,ERR599064,SRF,0.08907577095172735,1329.0,0.04370282339008036,40.0,0.09168336866297938,32.0,,,0.0
CPC-73,ERR599118,SRF,0.004992841422445349,20.0,0.0163637538452283,6.0,0.010273906726378138,1.0,,,0.0
CPC-74,ERR598965,DCM,0.10231077645868954,1743.0,0.05899205842941192,57.0,0.09841821051964957,38.0,,,0.0
CPC-74,ERR599064,SRF,0.09984184583161708,1425.0,0.07591593622574569,31.0,0.10691339319512587,31.0,,,0.0
CPC-75,ERR594325,SRF,0.10911776764713746,1778.0,0.048142345312962784,59.0,0.12574735416870447,40.0,0.7501677600650508,1.0,0.0007475747749018957
CPC-75,ERR598965,DCM,0.138242551014794,1868.0,0.055442127457904736,47.0,0.14738402449792046,45.0,0.8769789725209676,1.0,0.0003182213393126137
CPC-75,ERR599064,SRF,0.12440120795698555,1247.0,0.06712474137386605,26.0,0.10985012792209453,32.0,2.0599297135381223,1.0,0.0002170542360767742
CPC-8,ERR599346,MES,0.05989925617403246,3059.0,0.031823107173408666,53.0,0.057789649681718666,52.0,0.12911634186303764,5.0,0.0052095853191172796
CPC-8,ERR599353,SRF,0.06748661131861337,411.0,0.037575577153986094,6.0,0.03629006578981809,2.0,0.12733583849691724,5.0,0.005577883724025347
CPC-80,ERR598965,DCM,0.011471058923870256,42.0,0.05139910112820693,5.0,,,0.030129100255816745,2.0,0.006740984680483949
CPC-80,ERR598971,MES,0.0440857007808171,50.0,0.044873353666029236,14.0,,,0.03437280346842897,3.0,0.014575778029144832
CPC-82,ERR598978,SRF,0.06749876191500757,896.0,0.05627606585052176,16.0,0.08433334642186732,16.0,,,0.0
CPC-82,ERR599007,DCM,0.07818632143330734,830.0,0.044690693496713785,13.0,0.10087821330038592,17.0,,,0.0
CPC-82,ERR599065,DCM,0.05603362017210303,687.0,0.0019165562337198478,15.0,0.039415322580645576,15.0,,,0.0
CPC-82,ERR599118,SRF,0.1092312636021106,1536.0,0.011437933509407841,23.0,0.0910591499919117,26.0,,,0.0
CPC-84,ERR599118,SRF,0.039018960997922084,213.0,0.026259388822142436,18.0,0.0025852571242673114,1.0,,,0.0
CPC-86,ERR598965,DCM,0.12118831182983256,828.0,0.18034463512870288,9.0,0.10267781167902758,23.0,,,0.0
CPC-96,ERR598965,DCM,0.08986717842853008,1887.0,0.05297496627768275,26.0,0.08023552258589049,34.0,,,0.0
CPC-97,ERR594313,SRF,0.09316526828475238,352.0,0.08288395223428559,11.0,0.17813383263852833,6.0,,,0.0
CPC-97,ERR594325,SRF,0.08908532802204862,1240.0,0.04572622999986753,60.0,0.09968391785811316,21.0,,,0.0
CPC-97,ERR598965,DCM,0.11958387058454911,1270.0,0.10170767538098206,44.0,0.11531411619307062,23.0,,,0.0
CPC-97,ERR598978,SRF,0.08210685984917984,1258.0,0.05150736345075291,60.0,0.10569249207293516,23.0,,,0.0
CPC-97,ERR599007,DCM,0.08175857158835367,1339.0,0.041029815031137375,67.0,0.10480281575363318,24.0,,,0.0
CPC-97,ERR599064,SRF,0.11406840562754444,995.0,0.07915928612788259,28.0,0.07654946016272304,18.0,,,0.0
CPC-97,ERR599168,DCM,0.08096636015902836,1136.0,0.046418505021408714,49.0,0.09475022509304595,20.0,,,0.0
CPC-98,ERR594325,SRF,0.03853932786605331,50.0,0.06183811392779099,9.0,,,,,0.0
CPC-98,ERR598965,DCM,0.030661466283021136,29.0,0.03889079682150101,6.0,,,,,0.0
CPC-98,ERR599064,SRF,0.03822864208435089,178.0,0.04849816784198993,17.0,0.038487409389129694,4.0,,,0.0015964399515261368
RS-341,ERR599116,SRF,0.09312390840351123,228.0,0.05564086985989782,5.0,0.088748634329684,6.0,,,0.0
RS-344,ERR594328,SRF,0.062117701838851985,431.0,0.06903329198843486,10.0,0.1252180606504406,6.0,,,0.0
RS-344,ERR598959,SRF,0.08672684605573588,1522.0,0.04690535107214718,58.0,0.08729992872714082,17.0,,,0.0
RS-344,ERR598969,SRF,0.07348680959210442,1409.0,0.03479250766246784,62.0,0.081586835259372,16.0,,,0.0
RS-344,ERR598991,SRF,0.07850464307879379,1528.0,0.032086951633878195,59.0,0.07768515897739613,17.0,,,0.0
RS-344,ERR599041,SRF,0.04831277913850172,877.0,0.016996318622268178,34.0,0.07499210671718469,11.0,,,0.0
RS-344,ERR599049,SRF,0.07814691313681618,1527.0,0.03032989346483745,59.0,0.08705499988590264,17.0,,,0.0
RS-344,ERR599097,DCM,0.06378355559438582,1084.0,0.027271596024510673,48.0,0.07422001024126794,14.0,,,0.0
RS-344,ERR599106,SRF,0.08660093074211825,1551.0,0.039371786723934266,62.0,0.08211681326325218,17.0,,,0.0
RS-344,ERR599116,SRF,0.07524619349464655,1517.0,0.030371217249945463,61.0,0.08204856424183193,16.0,,,0.0
RS-344,ERR599134,SRF,0.0847308590079703,1532.0,0.04625168403647882,59.0,0.09462850795612417,17.0,,,0.0
RS-346,ERR599061,DCM,0.08388524795874829,948.0,0.1089665424175528,36.0,0.07905905987060463,11.0,,,0.0
RS-346,ERR599097,DCM,0.08369566087675803,1054.0,0.08658055480158883,39.0,0.09055328652063016,14.0,,,0.0
RS-346,ERR599111,DCM,0.06853298845190545,583.0,0.0999563137707881,13.0,0.10925934494350684,7.0,,,0.0
RS-348,ERR598959,SRF,0.03831306039200662,162.0,0.009181551386640846,5.0,0.0095921054901575,1.0,,,0.0
RS-348,ERR598991,SRF,0.049084125329098616,1217.0,0.02887565954384788,26.0,0.04309068062008162,18.0,,,0.0
RS-348,ERR599061,DCM,0.05468555272214448,1057.0,0.03968592093516645,25.0,0.04617421575668653,14.0,,,0.0
RS-348,ERR599097,DCM,0.062398852615772535,1481.0,0.04151539540048512,29.0,0.050405661274107075,20.0,,,0.0
RS-348,ERR599111,DCM,0.03221043956915602,82.0,0.006507235349534275,7.0,0.005879492435543464,1.0,,,0.0
RS-349,ERR599097,DCM,0.09703009980688815,1594.0,0.05254041937050893,39.0,0.08795857055703302,39.0,,,0.0
RS-350,ERR599097,DCM,0.10988815316653569,1464.0,0.11043515970027958,39.0,0.15170370978979691,23.0,,,0.0
RS-350,ERR599116,SRF,0.10468950537510983,543.0,0.25648496413464,8.0,0.08266609142067635,8.0,,,0.0
RS-352,ERR598959,SRF,0.04723229345019517,415.0,0.01370458407178126,12.0,0.06326619509087288,9.0,,,0.0
RS-352,ERR598991,SRF,0.0595595446225894,1020.0,0.02381441800285458,31.0,0.0510188642263197,18.0,,,0.0
RS-352,ERR599049,SRF,0.054123127349571476,772.0,0.028905551619493538,21.0,0.024081072063749834,12.0,,,0.0
RS-352,ERR599097,DCM,0.07254880089359936,1104.0,0.03552133933463813,36.0,0.06140121228163115,23.0,,,0.0
RS-352,ERR599106,SRF,0.05703928111040056,870.0,0.02785324748438996,26.0,0.048475175630621425,18.0,,,0.0
RS-352,ERR599111,DCM,0.026259098841246883,75.0,0.05103686469573658,7.0,0.021767499972326788,1.0,,,0.0
RS-361,ERR599097,DCM,0.07240866053914591,583.0,0.0541173193050164,31.0,0.12590111181002495,4.0,,,0.0
RS-365,ERR599111,DCM,0.14259543012261955,1178.0,0.10607607693883137,36.0,0.1543133641716194,22.0,,,0.0
RS-367,ERR599097,DCM,0.0770216449430661,80.0,0.04659965741953565,5.0,,,,,0.0008246498206537197
RS-367,ERR599111,DCM,0.12439489327266737,428.0,0.08480670327739731,31.0,0.08301669929783934,4.0,0.06062221359639579,1.0,0.0008019210174037326
RS-371,ERR599111,DCM,0.10712975333363048,1744.0,0.0912946683534756,36.0,0.08722282536599409,26.0,,,0.0
RS-373,ERR599111,DCM,0.11049265900876057,895.0,0.08954971401183448,21.0,0.09271319607730752,25.0,,,0.0
RS-376,ERR599097,DCM,0.17561578874654415,1780.0,0.0946258044722704,16.0,0.21536276836263227,43.0,0.6019768957651054,2.0,9.34792755114936e-05
RS-380,ERR599097,DCM,0.11054215632876319,2568.0,0.0940705907587748,55.0,0.12309333911814964,38.0,,,0.0
RS-380,ERR599111,DCM,0.1115454511961671,2678.0,0.08365044579676663,55.0,0.11715176580874755,35.0,,,0.0
RS-381,ERR599097,DCM,0.1079813655529532,1401.0,0.0967292425557314,51.0,0.10211606215114062,29.0,,,0.0
RS-381,ERR599111,DCM,0.10513676975913544,1252.0,0.08803852907735618,41.0,0.13416712115623766,27.0,,,0.0
RS-382,ERR599097,DCM,0.12728728224536984,1665.0,0.10417010337724693,22.0,0.10810671268823388,22.0,0.2348038552367747,1.0,0.0003899596443548274
RS-383,ERR599111,DCM,0.10722838270223288,3482.0,0.07057878705540242,26.0,0.10858103984175736,69.0,0.11116106834951653,1.0,0.00021534453840889008
RS-384,ERR599097,DCM,0.07372077501311827,858.0,0.05486850838995662,18.0,0.05908130663446014,15.0,,,0.0
RS-384,ERR599111,DCM,0.06820275273656212,1431.0,0.03821392420849967,54.0,0.06722890432309392,24.0,,,0.0
RS-387,ERR598975,DCM,0.09123632939094677,1401.0,0.038707587361579365,36.0,0.09314729646859105,34.0,,,0.0
RS-387,ERR599097,DCM,0.09788687999647808,1531.0,0.07039720237486402,34.0,0.10300865144945302,36.0,,,0.0
RS-387,ERR599111,DCM,0.08771722599381354,1647.0,0.0409913895333469,54.0,0.09153750125070484,37.0,,,0.0
RS-388,ERR599097,DCM,0.16543167035822826,1734.0,0.0964869945695091,44.0,0.16658400531570208,28.0,1.0450275230229382,1.0,0.00015579655999738785
RS-389,ERR598991,SRF,0.08373392770289524,1209.0,0.04381479152100379,48.0,0.05170893162043404,28.0,,,0.0
RS-389,ERR599049,SRF,0.08618138995618993,1246.0,0.06341502619651182,48.0,0.06923928710594415,27.0,,,0.0
RS-389,ERR599097,DCM,0.09394603481636071,1382.0,0.07589237333476898,62.0,0.08062425453748813,31.0,,,0.0
RS-389,ERR599106,SRF,0.07055900836279244,460.0,0.04412304209242904,12.0,0.07803539702190118,9.0,,,0.0
RS-389,ERR599116,SRF,0.08692958446869856,1264.0,0.0740278875981304,51.0,0.08330154381494428,28.0,,,0.0
RS-389,ERR599134,SRF,0.08831645682272002,278.0,0.11697424361219498,8.0,0.14608114772493802,4.0,,,0.0
RS-391,ERR599097,DCM,0.07717031770650218,1442.0,0.04961993576168705,31.0,0.10536353368227452,28.0,,,0.0
RS-391,ERR599111,DCM,0.0855643699239434,1881.0,0.06843811763022459,33.0,0.0926484429335129,33.0,,,0.0
RS-392,ERR599097,DCM,0.10773702695871695,1102.0,0.04463326323088181,31.0,0.11939351487143192,13.0,,,0.0
RS-392,ERR599111,DCM,0.09821378703203867,1136.0,0.03459028241022981,32.0,0.10255628727988987,13.0,,,0.0
RS-394,ERR599111,DCM,0.1705226180646671,1669.0,0.1064346202117299,37.0,0.20129048598334545,25.0,,,0.0
RS-395,ERR599111,DCM,0.10095452505324819,1396.0,0.055640831703845865,19.0,0.08831336117725065,27.0,,,0.0
RS-397,ERR599111,DCM,0.048142471519420436,737.0,0.06447616846587251,26.0,0.057978241738280374,12.0,,,0.0
RS-398,ERR599111,DCM,0.10885471034154674,2140.0,0.0593375998822823,19.0,0.08718813398106048,50.0,,,0.0
RS-401,ERR598991,SRF,0.02201577021164583,162.0,0.003959802555606649,11.0,0.023026857572115846,1.0,,,0.0
RS-404,ERR599097,DCM,0.1317573637232959,856.0,0.07508307047547215,23.0,0.12458526679105991,12.0,,,0.0
RS-404,ERR599106,SRF,0.14817066894805872,1474.0,0.11588021605376447,44.0,0.16880306347792873,17.0,,,0.0
RS-406,ERR599106,SRF,0.06025092428568349,299.0,0.04211209724720111,6.0,0.1029806932230761,3.0,,,0.0
RS-412,ERR598991,SRF,0.08962516139826177,1432.0,0.051523800750580245,44.0,0.16144366106879915,27.0,,,0.0
RS-412,ERR599049,SRF,0.09835443551224474,1696.0,0.04874896349496929,53.0,0.11864075166533687,27.0,,,0.0
RS-412,ERR599097,DCM,0.10645743689309045,1704.0,0.05390732957271186,57.0,0.11184749224079196,27.0,,,0.0
RS-412,ERR599106,SRF,0.10643055273759994,1742.0,0.04788671357524987,58.0,0.11514666157560045,27.0,,,0.0
